task_id,task_name,base_index,repeat_index,repeat_total,gpu_id,return_code,elapsed_sec,started_at,dry_run,log_path,command
17,breakfast_winclip,2,7,10,3,0,375.052,2026-03-19 09:37:15,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0017.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
18,breakfast_winclip,2,8,10,0,0,251.065,2026-03-19 09:38:04,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0018.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
19,breakfast_winclip,2,9,10,1,0,240.908,2026-03-19 09:40:25,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0019.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
20,breakfast_winclip,2,10,10,2,0,257.54,2026-03-19 09:41:13,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0020.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
21,breakfast_promptad,3,1,10,0,0,192.66,2026-03-19 09:42:15,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0021.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
22,breakfast_promptad,3,2,10,3,0,188.306,2026-03-19 09:43:30,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0022.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
23,breakfast_promptad,3,3,10,1,0,206.906,2026-03-19 09:44:26,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0023.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
24,breakfast_promptad,3,4,10,0,0,228.277,2026-03-19 09:45:28,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0024.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
25,breakfast_promptad,3,5,10,2,0,192.615,2026-03-19 09:45:31,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0025.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
26,breakfast_promptad,3,6,10,3,0,200.211,2026-03-19 09:46:39,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0026.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
27,breakfast_promptad,3,7,10,1,0,199.561,2026-03-19 09:47:53,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0027.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
28,breakfast_promptad,3,8,10,2,0,191.364,2026-03-19 09:48:43,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0028.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
29,breakfast_promptad,3,9,10,0,0,210.68,2026-03-19 09:49:16,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0029.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
30,breakfast_promptad,3,10,10,3,0,197.176,2026-03-19 09:49:59,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0030.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
31,breakfast_winclip,4,1,10,1,0,234.854,2026-03-19 09:51:13,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0031.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
32,breakfast_winclip,4,2,10,2,0,247.211,2026-03-19 09:51:55,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0032.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
33,breakfast_winclip,4,3,10,0,0,242.458,2026-03-19 09:52:47,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0033.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
34,breakfast_winclip,4,4,10,3,0,243.7,2026-03-19 09:53:16,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0034.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
35,breakfast_winclip,4,5,10,1,0,246.942,2026-03-19 09:55:07,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0035.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
36,breakfast_winclip,4,6,10,2,0,244.882,2026-03-19 09:56:02,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0036.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
37,breakfast_winclip,4,7,10,0,0,240.124,2026-03-19 09:56:49,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0037.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
38,breakfast_winclip,4,8,10,3,0,240.37,2026-03-19 09:57:20,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0038.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
39,breakfast_winclip,4,9,10,1,0,247.145,2026-03-19 09:59:14,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0039.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
40,breakfast_winclip,4,10,10,2,0,246.036,2026-03-19 10:00:07,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0040.log,python train_hybrid.py --data_name breakfast --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
41,blue_splicing_promptad,5,1,10,0,0,184.235,2026-03-19 10:00:49,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0041.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
42,blue_splicing_promptad,5,2,10,3,0,180.244,2026-03-19 10:01:20,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0042.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
43,blue_splicing_promptad,5,3,10,1,0,182.95,2026-03-19 10:03:22,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0043.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
44,blue_splicing_promptad,5,4,10,0,0,182.804,2026-03-19 10:03:53,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0044.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
45,blue_splicing_promptad,5,5,10,2,0,121.944,2026-03-19 10:04:13,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0045.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
46,blue_splicing_promptad,5,6,10,3,0,181.696,2026-03-19 10:04:20,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0046.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
47,blue_splicing_promptad,5,7,10,2,0,183.162,2026-03-19 10:06:15,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0047.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
48,blue_splicing_promptad,5,8,10,1,0,183.432,2026-03-19 10:06:25,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0048.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
49,blue_splicing_promptad,5,9,10,0,0,119.387,2026-03-19 10:06:56,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0049.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
50,blue_splicing_promptad,5,10,10,3,0,185.693,2026-03-19 10:07:22,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0050.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
51,blue_splicing_winclip,6,1,10,0,0,211.914,2026-03-19 10:08:56,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0051.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
52,blue_splicing_winclip,6,2,10,2,0,212.754,2026-03-19 10:09:18,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0052.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
53,blue_splicing_winclip,6,3,10,1,0,214.668,2026-03-19 10:09:28,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0053.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
54,blue_splicing_winclip,6,4,10,3,0,141.728,2026-03-19 10:10:28,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0054.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
55,blue_splicing_winclip,6,5,10,0,0,212.574,2026-03-19 10:12:27,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0055.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
56,blue_splicing_winclip,6,6,10,3,0,210.848,2026-03-19 10:12:49,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0056.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
57,blue_splicing_winclip,6,7,10,2,0,212.184,2026-03-19 10:12:51,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0057.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
58,blue_splicing_winclip,6,8,10,1,0,213.508,2026-03-19 10:13:03,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0058.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
59,blue_splicing_winclip,6,9,10,0,0,224.398,2026-03-19 10:16:00,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0059.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
60,blue_splicing_winclip,6,10,10,3,0,210.128,2026-03-19 10:16:20,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0060.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
61,blue_splicing_promptad,7,1,10,2,0,210.494,2026-03-19 10:16:23,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0061.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
62,blue_splicing_promptad,7,2,10,1,0,212.598,2026-03-19 10:16:36,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0062.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
63,blue_splicing_promptad,7,3,10,0,0,214.4,2026-03-19 10:19:44,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0063.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
64,blue_splicing_promptad,7,4,10,3,0,218.276,2026-03-19 10:19:50,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0064.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
65,blue_splicing_promptad,7,5,10,2,0,214.555,2026-03-19 10:19:53,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0065.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
66,blue_splicing_promptad,7,6,10,1,0,215.789,2026-03-19 10:20:09,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0066.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
67,blue_splicing_promptad,7,7,10,0,0,147.577,2026-03-19 10:23:19,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0067.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
68,blue_splicing_promptad,7,8,10,2,0,214.236,2026-03-19 10:23:28,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0068.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
69,blue_splicing_promptad,7,9,10,3,0,151.501,2026-03-19 10:23:29,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0069.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
70,blue_splicing_promptad,7,10,10,1,0,213.095,2026-03-19 10:23:45,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0070.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
71,blue_splicing_winclip,8,1,10,0,0,230.05,2026-03-19 10:25:46,0,logs/multi_gpu_work_queue/20260319_092325/gpu_0/task_0071.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
72,blue_splicing_winclip,8,2,10,3,0,214.656,2026-03-19 10:26:00,0,logs/multi_gpu_work_queue/20260319_092325/gpu_3/task_0072.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
73,blue_splicing_winclip,8,3,10,2,0,141.646,2026-03-19 10:27:02,0,logs/multi_gpu_work_queue/20260319_092325/gpu_2/task_0073.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
74,blue_splicing_winclip,8,4,10,1,0,215.782,2026-03-19 10:27:18,0,logs/multi_gpu_work_queue/20260319_092325/gpu_1/task_0074.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
